 -4.8444569275E-02  1.1183765531E+00
 -7.1186353194E-02  1.0220148757E+00
 -2.5816199040E-02  1.4191702523E+00
 -4.0409218758E-02  1.2582770914E+00
 -6.1314812428E-02  1.1120832643E+00
 -8.8351055982E-02  9.8177791093E-01
 -9.5885560956E-02  9.5421002943E-01
 -7.3167196377E-02  1.0246439681E+00
 -5.5568503706E-02  1.0816207063E+00
 -4.2629741334E-02  1.1355340707E+00
 -3.2930399355E-02  1.2067622454E+00
 -2.5222490473E-02  1.3068762153E+00
 -1.8918184931E-02  1.4260417881E+00
 -1.3988678092E-02  1.5157048966E+00
  1.0603102883E-02  1.4735040359E+00
  8.8725692227E-03  1.2544943985E+00
  8.8206299788E-03  1.1507442090E+00
  1.0481739734E-02  1.2763753048E+00
 -1.4030970128E-02  1.3379203162E+00
 -1.9927682337E-02  1.3063391992E+00
 -2.9043559474E-02  1.2412876062E+00
 -4.2626808991E-02  1.1629729390E+00
 -6.1835759754E-02  1.0720999418E+00
 -2.2892576247E-02  1.4488006770E+00
 -3.5149218348E-02  1.2853617435E+00
 -5.2168876287E-02  1.1455407301E+00
 -7.3539440339E-02  1.0256002469E+00
 -9.6611427341E-02  9.3080156554E-01
 -9.5483261441E-02  9.6685434600E-01
 -7.5481906604E-02  1.0442214244E+00
 -5.8028497795E-02  1.1135983039E+00
 -4.4491481850E-02  1.1690984396E+00
 -3.4463109827E-02  1.2236672526E+00
 -2.6856156916E-02  1.2982701763E+00
 -2.0744972089E-02  1.4041874766E+00
 -1.5707495674E-02  1.5311850589E+00
 -1.1742245655E-02  1.6298769951E+00
  9.0044260691E-03  1.5979173578E+00
  7.6132028387E-03  1.3945394338E+00
  7.6170385451E-03  1.2958598723E+00
  9.0558465702E-03  1.3976030447E+00
 -1.2053198128E-02  1.4345741961E+00
 -1.6921921911E-02  1.3855111233E+00
 -2.4258584510E-02  1.3116816825E+00
 -3.4922683288E-02  1.2335136532E+00
 -4.9718332823E-02  1.1485523588E+00
 -2.0103492633E-02  1.4783500302E+00
 -3.0191055641E-02  1.3066599559E+00
 -4.3631377924E-02  1.1704391265E+00
 -5.9820426152E-02  1.0613039436E+00
 -7.6562814750E-02  9.7961657011E-01
 -9.0200942208E-02  9.2959392507E-01
 -9.6956967812E-02  9.1490398460E-01
 -9.4902012996E-02  9.3608840742E-01
 -8.5093688765E-02  9.8911288123E-01
 -7.0912312841E-02  1.0640232641E+00
 -5.6164114295E-02  1.1451170428E+00
 -4.3428154269E-02  1.2171288497E+00
 -3.3565826348E-02  1.2775441823E+00
 -2.6215656164E-02  1.3415897578E+00
 -2.0583251906E-02  1.4297158881E+00
 -1.6019064085E-02  1.5516421779E+00
 -1.2237246824E-02  1.6955070400E+00
 -9.2495767853E-03  1.8093558979E+00
  7.1848466723E-03  1.7889695343E+00
  6.1537118109E-03  1.5995616509E+00
  6.2147389675E-03  1.5044615252E+00
  7.4072442208E-03  1.5770167304E+00
 -9.8092983990E-03  1.5804268917E+00
 -1.3607739540E-02  1.5046242897E+00
 -1.9163131706E-02  1.4134213638E+00
 -2.7004542254E-02  1.3284078570E+00
 -3.7641639450E-02  1.2448358227E+00
 -1.7614392878E-02  1.5178238734E+00
 -2.5906637450E-02  1.3317568670E+00
 -3.6464877082E-02  1.1930648758E+00
 -4.8568876254E-02  1.0899883682E+00
 -6.0400411999E-02  1.0187316874E+00
 -6.9301758833E-02  9.8038619312E-01
 -7.2831687369E-02  9.7693234856E-01
 -7.0054837358E-02  1.0081791332E+00
 -6.2078512540E-02  1.0698225323E+00
 -5.1406351398E-02  1.1521134826E+00
 -4.0642243320E-02  1.2406425349E+00
  3.1465384819E-02  1.3230634405E+00
  2.4380071335E-02  1.4002705910E+00
  1.9086113789E-02  1.4884942901E+00
 -1.5017534872E-02  1.6058470046E+00
 -1.1723678151E-02  1.7586216811E+00
 -9.0056476998E-03  1.9314708891E+00
  4.6954996913E-03  1.8782374866E+00
  4.7999973067E-03  1.7842581834E+00
  5.7501476872E-03  1.8243642572E+00
 -7.5929594673E-03  1.7864787531E+00
 -1.0431325924E-02  1.6740499755E+00
 -1.4467070915E-02  1.5541243979E+00
 -2.0006912325E-02  1.4503657320E+00
 -2.7364940203E-02  1.3575566464E+00
 -1.5342426022E-02  1.5792848101E+00
 -2.2185471845E-02  1.3759594468E+00
 -3.0544928190E-02  1.2299891446E+00
 -3.9668963630E-02  1.1270189830E+00
 -4.8043756457E-02  1.0601279063E+00
 -5.3720487167E-02  1.0279448286E+00
 -5.5162010968E-02  1.0309898972E+00
 -5.2066005364E-02  1.0685096453E+00
 -4.5511098659E-02  1.1365713967E+00
 -3.7352068046E-02  1.2269811514E+00
  2.9354686456E-02  1.3281615268E+00
  2.2603659247E-02  1.4312135268E+00
  1.7399127981E-02  1.5394023427E+00
  1.3516176252E-02  1.6684538083E+00
  1.0557855626E-02  1.8328668937E+00
 -7.6656444000E-03  1.9085002171E+00
 -1.0529748181E-02  1.7472799448E+00
 -1.4385797574E-02  1.6099199440E+00
 -1.9436825940E-02  1.4927113090E+00
 -1.3128929560E-02  1.6719880923E+00
 -1.8737279283E-02  1.4513282371E+00
 -2.5367320352E-02  1.2961034370E+00
 -3.2312059422E-02  1.1896055829E+00
 -3.8326719771E-02  1.1223357190E+00
 -4.1965514092E-02  1.0909756620E+00
 -4.2260334322E-02  1.0951485243E+00
 -3.9242697589E-02  1.1344412830E+00
 -3.3879992405E-02  1.2066502589E+00
 -2.7546915365E-02  1.3066498900E+00
  2.1455810161E-02  1.4265819327E+00
  1.6329785262E-02  1.5603005491E+00
  1.2370554622E-02  1.7114150028E+00
  9.4289185364E-03  1.8940848329E+00
 -1.0118787041E-02  1.8262998148E+00
 -1.3630996730E-02  1.6686654810E+00
